103	1760	4	21.34
107	5570	3	26.99
1385	12	3	4.48
2689	102	4	19.47
150	119	13	65.93
1124	106	4	24.84
6871	650	3	53.64
101	2921	3	12.14
2744	6625	3	61.9
117	507	16	144.2
3225	14	3	8.88
4923	14	3	12.45
106	222	4	11.34
146	8207	3	41.29
289	305	3	25.73
112	921	4	25.85
2504	123	7	86.28
6025	992	3	56.01
104	1695	3	15.51
512	153	5	44.04
103	6923	3	25.98
1671	12	3	5.51
107	695	6	38
119	1277	4	31.46
1645	110	6	50.61
2512	101	4	17.65
3987	14	3	10.35
169	9	4	4.25
9	117	72	251.56
4483	811	3	50.38
1054	14	4	6.41
101	2724	3	10.97
137	120	3	5.08
105	262	3	5.18
1096	323	3	34.14
122	2076	4	37.58
12	126	318	1745.85
867	101	5	13.38
1457	106	5	36.76
773	106	4	22.09
1205	110	12	121.11
6143	4484	3	66.96
116	492	3	14.92
2355	12	3	6.9
116	239	3	10.26
101	3354	3	13.66
1548	116	5	41.98
870	3524	5	92.71
6296	1542	3	58.56
2721	14	6	28.04
1465	4466	3	54.07
103	560	4	12.9
104	1361	6	38.67
3682	14	4	17.56
104	245	5	11.94
101	4433	4	27
2313	399	5	74.39
109	647	3	14.15
104	312	8	30.8
101	839	10	41.84
1055	101	3	6.07
1714	292	3	36.19
842	14	5	7.89
115	113	6	4.87
420	14	7	7.73
1088	101	3	6.07
107	372	3	10.55
418	1703	4	54.64
226	325	5	46.22
134	1058	5	46.83
101	2112	5	23.37
152	258	7	54.63
4939	12	3	12.49
104	1274	4	20.92
111	428	4	19.21
2589	116	7	79.96
101	1653	7	35.24
121	423	3	15.93
112	205	3	8.24
1538	14	3	4.93
661	14	9	22.34
328	342	3	27.39
4282	14	4	22.44
585	14	5	5.52
104	514	6	26.53
1150	12	5	10.97
8	2721	6	48.95
104	396	5	17.6
122	2049	3	25.05
101	1034	3	6.07
1698	12	3	5.51
125	4014	3	30.67
12	2469	7	39.34
108	6984	3	31.59
12	2589	3	7.8
1440	101	8	39
45	14	120	250.64
256	106	34	270.2
1311	106	7	56.36
1019	14	6	13.73
177	847	4	40.5
153	14	50	103.53
1866	101	3	9.21
619	12	5	5.9
1603	102	3	9.2
3343	109	3	25.05
1486	12	4	8.93
6298	12	3	16.86
1176	128	3	23.45
102	236	6	6.25
12	1758	5	14.86
1350	9	3	14.22
105	500	3	9.12
520	101	10	32.26
2066	106	4	30.43
103	1733	7	48.49
16	10	59	405.67
8	4504	4	36.44
769	12	5	7.47
101	3148	6	40.5
1307	109	3	18.35
101	1266	13	87.76
2825	169	5	67.44
161	871	6	62.61
140	321	5	35.67
101	4868	3	15.82
734	599	3	36.47
104	2239	3	17.1
436	102	5	9.28
105	216	15	66.17
122	1585	3	23.62
1877	14	6	22.57
1115	14	4	6.41
101	252	8	10.08
104	772	8	46.91
370	5778	3	49.99
1099	14	6	14.59
2031	14	4	10.69
1544	12	4	8.93
109	124	10	19.73
1006	1414	3	42.52
1097	198	4	43.62
667	12	4	3.85
