12482	1764	15
1001	898	23
15382	1116	1
44684	6302	15
22472	3601	0
102	7748	18
312	6056	38
43566	3547	6
16147	4990	9
26167	6685	0
21548	2988	0
296	8153	16
1183	9290	13
1206	5970	0
14	4398	13
32073	7221	2
6835	9774	3
102	5222	6
48940	4170	8
13593	7075	3
107	9490	13
206	9566	4
10507	5045	1
359	7672	3
12	7182	10
155	3792	21
383	3708	11
1402	7933	7
446	9153	2
864	7153	20
124	1202	10
12154	7876	6
102	7395	9
102	6082	12
1963	7021	19
397	2831	14
3163	3016	3
1320	9950	4
216	8516	13
20127	1343	37
3095	6411	21
1659	3796	15
10643	1675	10
12	1124	7
364	5319	24
639	6747	13
14	613	5
2070	6738	3
4176	9459	1
48098	6020	5
12	490	7
175	6161	9
111	9427	10
14	7021	22
44788	2559	24
18810	3128	26
1473	2995	6
101	1508	9
3065	6625	5
14577	5809	7
36354	9292	3
123	2773	3
113	333	10
14	1450	19
2808	2338	8
36875	832	13
37930	3275	14
41876	4273	9
101	2152	4
24623	9141	26
112	74	6
105	7642	11
635	3971	3
23680	4495	0
111	4732	5
4871	1354	11
13632	6014	1
128	4513	16
11340	364	3
1540	6095	9
140	8325	0
101	8547	4
104	1811	0
20264	629	0
7905	4647	4
1927	1133	22
137	3789	36
43738	1254	6
47927	7518	9
40296	7342	32
145	1612	8
1507	4865	20
44001	9867	25
43484	7821	1
123	1724	18
7043	9492	18
9	8399	13
2932	1372	17
962	52	8
1436	8424	1
337	4997	2
7152	7238	6
1055	9263	12
33379	5624	10
2673	894	15
12	2307	18
212	8302	7
103	5800	14
101	5601	7
106	412	8
4336	3131	3
38558	3877	19
7816	5276	27
13656	4820	7
15162	3310	10
4937	6672	5
143	7237	19
3496	1847	21
8	8036	23
12	676	1
7525	8983	14
296	7443	5
5623	3905	11
17957	934	13
10460	3877	16
896	1891	33
14	7688	14
18555	8473	7
256	1744	2
7587	7821	9
130	5828	23
30155	6506	22
36892	6560	1
4873	258	3
151	5597	5
5944	883	24
49947	7607	21
3281	220	6
14	207	11
9679	2232	3
578	3364	6
226	116	1
41831	2892	3
759	6377	16
3286	2356	4
145	2766	1
111	6804	4
14281	5770	7
14181	6874	11
101	3183	2
205	3091	2
50742	6472	15
