3479	132	3	7.74
4548	110	4	8.24
517	482	4	15.77
106	6872	4	9.13
9	1921	7	12.1
471	12	41	7.79
2530	1896	4	39.43
2241	126	5	11.56
186	104	89	10.53
2170	110	6	7.16
426	565	3	10.5
214	135	18	17.1
2044	1701	3	25.64
106	608	24	13.3
471	305	3	7.14
956	1265	3	18.78
1002	1421	19	245.78
2797	525	3	20.33
193	491	50	427.16
7837	110	3	11.42
111	1138	13	22.46
980	110	10	7.98
1378	102	17	13.93
193	356	5	8.01
187	1030	3	6.77
477	1698	3	17.78
124	677	9	11.5
5645	2939	5	75.42
118	8702	3	14.42
142	3023	3	9.15
903	254	4	14.69
172	281	14	35.12
1599	326	3	14.33
811	4719	6	70.13
4084	116	4	10.54
172	131	20	7.54
283	101	77	23.12
4837	116	3	7.02
253	1236	3	10.86
644	112	13	8.43
101	1942	14	10.98
118	4301	6	28.85
1984	1094	3	23.13
189	240	10	19.62
105	366	40	19.21
1099	1020	3	18.63
140	2067	4	11.82
111	3945	4	7
998	215	3	8.07
4740	119	3	7.93
3887	103	7	11.22
161	130	25	6.67
3462	206	3	14.94
3699	123	3	6.84
498	154	10	23.4
1924	101	14	10.98
5604	1188	5	62.42
161	203	11	8.45
435	501	4	15.42
197	2370	4	19.67
576	194	4	7.83
4766	109	4	9.59
136	2399	4	11.99
788	121	7	6.7
2179	101	13	10.19
4345	123	3	9.37
629	1096	3	15.58
146	1269	11	46.29
104	2061	11	14.25
551	1331	3	16.32
165	685	18	88.08
629	1046	3	15.33
4472	181	4	24.62
685	103	26	11.06
769	172	4	8
301	192	5	7.28
5610	130	5	28.96
685	165	18	88.08
307	359	5	14.47
841	4683	3	27.3
114	2067	7	14.34
107	293	31	17.64
2	3980	5	14.19
1637	1365	4	33.08
333	6778	4	40.93
4243	1051	6	73.47
166	1674	3	7.33
101	2599	11	8.62
211	457	4	7.32
2434	442	11	118.2
4794	2939	5	75.42
6073	117	3	9.43
108	2372	6	7.04
1002	153	4	7.04
500	791	3	12.45
3170	140	3	9.65
112	151	61	11.78
167	1438	3	7.27
118	1730	4	7.81
885	583	4	22
199	6136	3	20.63
4446	120	3	7.47
2519	102	7	9.87
1646	161	3	7.46
105	6183	4	8.43
6617	108	3	9.29
2435	9	5	9.01
2	1159	10	15.76
267	232	83	788.67
750	369	3	10.45
6660	104	4	7.31
2130	120	4	8.85
191	944	3	7.79
956	168	4	10
1234	126	6	8.72
111	221	38	24.13
1581	253	5	25.8
102	509	34	8.05
326	739	3	10.46
110	6159	3	7.24
6846	115	3	8.77
124	7892	3	16.03
127	484	10	11.86
6103	1143	4	48.96
111	120	159	24.17
110	6211	3	7.24
114	5579	4	12.01
392	124	13	13.91
913	115	9	8.53
3503	136	3	9.2
555	102	33	15.2
941	135	6	10.66
253	215	5	6.97
1685	121	8	20.09
2348	152	3	8.55
213	101	109	11.84
296	107	30	13.56
116	152	58	17.62
163	2255	3	8.74
104	1653	17	31.1
137	3654	3	10.26
101	1002	25	13.39
126	371	13	12.83
185	274	9	17.85
1428	300	3	13.06
246	508	4	10.24
3912	128	4	15.5
970	1151	3	19.82
118	5373	5	24.04
133	6147	4	23.77
1306	3399	8	102.18
807	103	22	7.43
2363	116	6	12.58
2099	752	13	153.53
1263	203	3	8.12
1993	119	6	13.68
194	591	5	12.29
135	1315	4	7.1
8983	106	3	6.85
362	1046	3	12.56
1407	247	4	17.7
399	1478	3	15.21
9	5692	3	7.93
402	471	5	20.06
132	4465	3	9.8
2936	886	3	23.95
104	961	17	6.76
3251	197	4	23.75
228	543	4	10.78
208	492	4	7.6
440	194	5	9.9
2844	121	4	8.54
1887	156	3	7.31
1649	1859	3	23.85
4225	145	3	12.1
130	150	41	27.8
441	942	3	13.36
123	8894	3	15.81
2791	158	10	71.57
110	573	17	16.16
114	967	8	6.63
254	547	3	7.07
6697	115	3	8.77
400	482	3	8.87
9	1800	6	7.44
406	144	8	10.7
186	556	4	7.38
3800	117	5	14.91
659	888	3	14.73
287	104	48	9.96
703	102	28	12.28
7929	1565	3	38.83
1782	3185	3	28.21
136	1624	9	35.4
523	604	4	17.88
202	682	4	9.48
292	1330	3	12.82
117	367	13	7.68
122	1451	6	11.06
4283	102	6	8.46
105	5156	5	10.53
4892	104	5	9.14
6915	110	3	7.24
4327	124	3	8.14
3390	16	3	7.91
138	120	80	66.37
3502	102	8	11.28
6165	8	4	16.17
359	124	27	61.24
938	104	28	51.26
621	551	4	18.7
3057	104	8	9.37
154	1694	4	11.3
359	225	5	10.66
525	1314	3	15.42
1931	6026	3	43.21
249	946	4	14.27
102	5558	5	7.05
6442	163	3	17.3
118	3147	4	7.81
4015	155	3	11.77
1240	124	7	12.05
106	9234	3	6.85
5921	2	3	8.99
243	771	3	7.93
335	4548	3	22.08
1946	5063	5	67.76
105	691	20	9.06
271	629	5	18.31
8	3877	5	12.41
1065	287	3	10.8
831	113	10	7.95
6273	115	4	17.37
119	908	7	8.1
109	12	1104	7.29
160	8	53	7.13
887	200	3	6.86
589	140	6	8.47
1439	104	19	34.76
663	196	4	8.68
160	184	12	8
112	5640	4	10.62
456	470	3	9.27
153	3007	3	9.92
102	1680	15	15.05
2423	7542	3	41.78
149	443	6	6.9
255	272	89	967.53
8671	951	3	35.6
7815	2944	3	43.21
2922	7656	3	43.21
325	154	7	7.11
255	137	12	12.43
3344	133	3	7.77
