157	791	4	9.02
109	3440	4	11.55
2115	114	8	29.21
3620	12	5	8.12
1533	107	7	12.32
470	12	28	10.73
137	849	12	43.71
59	4515	3	13.14
229	365	4	9.94
403	1242	3	17.58
147	4937	3	15.14
2251	121	4	8.74
914	580	3	19.39
1759	12	10	10.72
718	195	11	59.75
166	241	8	10.48
5276	259	3	29.32
158	381	9	21.31
133	254	22	41.4
101	287	42	8.08
3293	322	3	24.24
484	249	3	8.45
400	260	4	12.16
109	1720	5	6.87
919	105	9	6.66
106	2448	5	10.15
456	57	7	7.29
2017	110	5	8.51
12	2381	8	13
17	131	19	6.94
186	912	3	8.5
6758	105	3	9.8
4379	9	3	8.83
103	5482	3	6.68
141	2115	3	7.95
13	1431	3	9.21
16	223	13	10.24
772	320	3	13.16
1286	105	8	14.56
191	1603	3	11.99
220	808	3	9.81
1078	108	13	34.1
4436	117	3	8.91
107	2752	6	17.76
407	124	9	6.91
840	1607	7	71.89
109	1102	7	8.26
6971	258	3	29.56
244	998	4	19.3
176	910	3	7.94
287	883	3	12.83
121	1831	4	6.75
627	119	9	9.03
16	1568	4	10.14
1215	172	8	43.36
191	276	6	11.04
9	2779	4	8.62
182	681	4	10.6
151	1063	6	19.83
2205	292	3	19.38
120	3825	3	7.55
123	546	9	10.38
159	2355	3	11.88
4087	121	3	9.98
2080	114	5	10.59
477	145	6	7.84
120	3781	3	7.55
146	116	64	11.73
194	901	6	28.57
5263	400	3	32.23
115	3196	4	10.4
193	301	68	617.69
534	400	4	19.19
102	154	123	7.34
158	1215	7	31.56
9	548	35	153.66
172	829	3	7.31
3007	116	5	17.25
320	299	4	11.12
671	1254	3	20.88
179	384	6	19.23
57	633	7	11.1
403	123	19	39.51
1947	114	6	13.9
3553	123	3	8.95
156	141	21	7.59
264	116	19	11.95
123	127	115	86.47
6867	109	3	12.21
106	1832	6	11
166	1314	3	8.88
265	467	4	14.27
452	386	3	10.73
1183	147	6	18.78
135	147	35	12.45
3909	3150	5	80.6
158	1546	3	9.15
2414	102	8	15.47
1556	124	6	15.63
210	168	15	29.95
3423	124	5	26.12
3479	9	3	6.84
109	848	8	7.64
427	586	5	27.81
294	108	50	128.13
2690	137	3	9.04
124	3830	5	26.12
2950	248	6	57.5
750	396	3	14.6
118	4006	3	9.49
152	398	6	7.73
202	3535	3	19.31
3765	103	5	11.13
3873	9	3	6.84
101	4120	4	6.86
520	122	19	45.97
129	1528	4	8.28
164	189	27	68.64
5377	244	3	28.57
335	351	3	8.25
4367	1077	4	52.04
114	288	18	12.85
103	5285	3	6.68
180	168	14	16.78
2494	216	3	17.45
2657	137	4	15.02
389	464	3	10.87
1215	1312	3	25.14
587	422	3	12.96
2744	119	7	32.04
312	129	18	33.12
1427	113	8	20.96
1416	107	6	8.43
570	12	22	6.65
174	59	19	15.16
229	116	21	8.98
2884	5334	3	46.35
536	187	4	9.54
149	127	43	16.35
516	182	4	8.45
868	227	3	11.2
124	317	31	78.02
184	352	5	9.1
123	1448	6	16.38
1182	175	6	27.14
1441	143	4	10.49
129	3125	3	10.44
102	1268	11	7.71
115	4223	3	8.91
308	449	4	14.78
128	1249	5	10.8
1042	138	5	10.34
102	3532	5	9.67
121	102	420	22.75
105	741	11	7.73
3752	116	4	13.17
116	1254	8	16.75
170	671	17	98.89
273	107	27	22.71
4782	118	3	13.78
245	132	11	7.01
3242	123	6	30.73
12	3074	5	8.12
1436	104	8	8.51
2077	136	4	12.28
995	102	12	7.4
117	2111	6	15.6
110	243	26	15.96
118	4247	3	9.49
103	5915	3	6.68
671	4206	3	31.34
700	466	3	14.78
148	4716	3	15.32
1028	9	7	9.14
2760	194	3	16.44
552	2368	8	92.99
562	5430	3	34.76
107	770	9	7.73
12	274	47	10.99
10	260	8	13.46
3990	219	4	36.6
211	1106	3	11.15
2641	126	7	38.45
12	57	291	16.94
3875	117	3	6.91
3636	120	3	7.55
2371	1928	3	31.87
357	527	4	18.36
1374	148	5	15.35
6677	103	3	6.68
6062	129	3	16.92
1587	105	9	17.23
2991	9	4	10.3
237	879	3	11.52
1375	1771	6	66.75
5321	105	3	9.8
1387	1482	3	26.1
700	1278	5	41.5
116	4888	3	9.18
110	5731	3	11.8
616	105	23	51.2
228	759	3	10.36
3842	530	5	57.61
3732	126	5	27.45
1266	119	6	9.19
109	5177	3	7.99
3607	120	3	7.55
381	108	15	8.28
1901	113	10	44.15
103	239	51	19.08
103	307	34	9.15
110	5903	3	11.8
321	435	3	9.45
518	236	3	8.55
341	707	4	20.57
309	2207	3	19.74
151	297	7	6.81
1682	384	5	43.84
116	359	12	6.96
151	164	31	45.18
1093	112	11	27.05
282	1536	3	16.27
1037	12	14	8.38
538	211	3	7.09
2725	104	7	18.67
1199	102	12	9.05
119	3765	4	13.51
5296	275	3	29.81
654	236	3	10.11
109	338	15	9.37
123	2578	4	11.4
661	1606	3	22.15
766	140	14	55
2159	123	4	8.92
738	167	4	9.35
1216	187	3	10.27
147	1932	3	7.89
932	125	5	6.85
4434	107	3	7.41
192	182	10	14.26
151	417	6	9.59
129	1677	4	9.01
2113	107	5	8.21
468	121	10	8.87
1662	116	5	8.62
2236	102	7	13.54
692	227	3	9.86
4710	1318	3	35.62
110	1265	12	33.16
59	1374	5	11.97
350	275	3	7.24
417	2805	4	36.96
906	245	3	11.88
257	5501	3	29.16
110	1181	12	33.16
569	2369	8	93.53
377	158	7	13.26
113	4533	3	8.96
222	939	3	11.23
1757	175	3	11.33
1576	16	4	10.14
4744	1507	3	41.78
1377	127	6	15.62
611	194	5	17.2
112	6676	3	12.98
102	713	25	40.9
374	248	4	10.82
167	643	4	10.34
138	1700	3	6.66
116	5023	3	9.18
276	57	17	26.04
136	103	209	21.11
290	817	3	12.44
143	1933	4	12.13
3641	115	3	6.92
163	249	10	17.29
225	5206	3	27.84
496	3997	4	45.47
104	3840	5	13.33
190	1072	3	10.02
116	3877	4	13.17
175	226	19	57.55
8	4539	4	17.12
206	4790	3	22.04
258	106	40	53.26
125	101	321	13.16
6937	103	3	6.68
2324	246	3	17.93
12	376	36	18.65
12	452	30	12.6
127	3344	3	10.38
12	528	23	8.63
106	103	657	32.42
685	126	6	7.12
146	1967	3	10.16
124	979	16	67.69
582	148	6	10.59
2576	139	3	9.31
7251	796	3	37.76
106	165	54	7.34
148	159	23	15.67
292	118	25	33.45
578	1521	3	22.32
16	678	7	14.16
107	4213	3	7.41
5560	1022	3	38.45
2369	386	8	86.12
158	2172	8	59.34
282	395	3	7.72
643	1327	5	44.21
798	7220	3	37.14
195	123	24	13.44
109	1208	6	6.75
4968	109	4	16.28
103	4072	4	8.9
347	8	15	9.42
104	195	55	11.21
225	795	3	10.41
3492	116	4	13.17
1141	437	3	19.39
219	1076	4	18.32
12	481	26	7.86
106	145	100	17.14
157	132	24	7.31
297	12	48	17.92
1217	145	4	9.25
1181	177	3	9.45
2576	127	3	7.8
2995	125	3	9.93
935	102	16	14.77
357	127	9	8.58
295	795	3	12.79
241	182	8	13.43
109	4014	3	7.99
109	6038	3	12.21
444	4914	4	44.17
57	1247	4	7.07
279	5427	3	30.17
3090	112	4	10.16
1877	138	3	6.66
5161	16	4	24.67
895	156	4	9.75
144	578	5	6.68
101	842	17	13.16
2281	128	3	6.78
2173	136	3	8.02
217	1192	3	12.23
1164	417	5	36.07
158	1046	3	6.72
108	3187	6	23.73
140	1333	14	86.69
110	394	16	12.06
104	232	39	8.02
169	246	16	44.46
186	360	5	10.06
146	3253	3	11.32
257	4201	4	38.93
806	2009	9	113.44
104	284	30	7.94
3268	57	4	15.82
1700	142	3	7.34
104	6290	3	8
973	160	3	6.85
104	119	316	12.44
110	6733	3	11.8
874	210	3	9.86
169	103	111	39.22
7176	105	3	9.8
1024	1232	3	23.47
107	4198	4	15.46
105	1043	9	8.37
101	4661	4	6.86
107	2143	5	8.21
395	282	3	7.72
367	327	8	38.5
216	186	7	8.89
226	540	3	7.71
2758	568	3	25.03
4955	153	4	28.02
328	160	9	18.4
4033	103	4	8.9
216	137	28	52.34
148	155	21	9.67
121	516	10	10.15
181	101	102	15.02
839	532	4	25.61
107	4370	3	7.41
306	9	12	7.03
177	759	7	28.51
654	581	3	16.49
7145	105	3	9.8
165	267	6	6.9
3136	436	6	66.27
152	602	5	8.77
186	1328	3	11.14
449	271	3	8.79
931	9	8	10.89
6631	106	3	10.67
325	2742	7	71.74
2460	142	3	9.74
2123	477	9	102.09
601	148	8	19.06
148	1600	8	37.77
141	113	71	12.04
1626	108	11	36.95
145	2840	3	11.23
548	4861	3	34.19
141	226	67	301.26
12	1299	13	11.69
103	406	31	21.55
146	637	6	11.1
338	535	4	18.2
790	130	5	7.08
177	2434	3	14.61
1363	158	3	8.19
589	190	4	11.16
332	12	39	11.31
499	116	11	10.18
123	949	8	16.89
590	2177	8	94.68
8	3164	4	12.37
4955	3834	4	65.59
108	2574	4	7.15
119	1304	9	22.3
162	1013	3	7.27
611	178	4	9.61
1248	1119	3	23.85
101	1909	10	17.17
135	857	5	8.35
207	128	16	8.63
103	256	39	8.67
381	328	4	13.43
103	324	36	15.68
177	2255	4	21.1
127	4412	3	16.86
1409	10	5	21.8
57	112	85	8.23
124	1947	4	8.35
194	12	76	7.78
106	1155	8	9.25
113	921	7	8.02
9	700	8	7.14
5192	384	4	47.03
1503	236	12	114.43
325	273	8	32.38
8	3421	4	12.37
7130	104	3	8
1503	109	6	9.47
392	154	9	20.87
3310	118	3	7.47
2232	143	4	14.32
749	116	11	18.24
4842	123	3	11.02
3245	103	6	13.36
111	4756	3	7.91
1367	162	3	8.42
118	3448	3	7.47
5464	103	3	6.68
3997	133	3	13.31
3136	113	6	26.47
1080	133	15	76.71
104	1246	11	14.39
153	1664	3	8.61
140	320	9	8.74
482	117	11	8.53
128	4346	3	12.36
105	1908	8	17.01
1155	106	8	9.25
176	309	5	6.76
107	3163	4	15.46
148	1269	6	20.01
164	625	4	7.85
1503	4967	4	55.31
116	407	14	13.01
57	3866	3	10.91
104	434	21	13.22
532	228	3	8.09
273	325	8	32.38
120	858	9	14.56
1023	176	3	8.26
110	144	85	11.43
137	2657	4	15.02
1782	110	11	43.33
153	895	13	64.02
2524	108	4	7.15
160	198	17	30.58
4922	186	4	33.18
578	1326	3	20.68
3834	4955	4	65.59
102	3561	5	9.67
151	1486	3	7.18
101	4302	4	6.86
105	6901	3	9.8
8	931	8	10.34
116	1165	10	25.08
812	162	5	14.21
485	151	8	18.21
139	1827	3	6.93
6757	103	3	6.68
429	157	7	14.67
121	146	61	15.85
2354	1827	3	31.87
124	6942	3	15.67
110	5187	3	7.6
229	789	3	9.99
12	112	601	32.31
6872	978	3	38.1
2402	8	5	11.57
12	182	97	8.7
2785	236	6	56.79
280	5864	3	29.81
759	227	3	10.36
731	254	3	10.94
199	338	4	7.81
106	465	13	7.17
179	1647	3	11.55
137	430	9	13.56
236	924	3	11.69
746	2762	3	26.78
5969	104	3	8
4113	107	3	7.41
133	919	6	12.49
3132	123	3	7.52
1248	111	7	9.85
4202	121	3	9.98
101	885	16	9.94
119	118	163	39.04
2239	125	4	11.31
144	326	11	15.65
224	319	6	16.5
706	275	3	11.77
105	2565	5	8.83
1313	400	14	154.03
435	340	7	35.85
158	621	5	11.23
119	231	18	6.85
1204	130	4	6.67
107	3044	6	23.19
3878	112	5	21.65
105	130	156	28.08
6282	143	3	18.79
722	112	8	6.93
158	5153	4	29.61
984	59	5	8.87
102	4074	4	7.73
3112	104	5	8.54
206	820	3	9.18
491	268	3	8.85
129	312	18	33.12
9	3854	3	6.84
110	826	9	10.36
103	5454	3	6.68
219	10	7	6.97
184	2753	3	15.11
703	180	3	6.65
576	112	13	17.73
4732	109	3	7.99
219	104	56	34.58
124	3042	3	7.81
12	2409	8	13
1131	127	8	25.17
245	687	3	10.07
114	335	16	11.63
2129	1476	7	88.22
255	266	4	8.96
133	493	7	8.65
101	530	22	6.86
138	189	20	15.66
808	918	20	270.73
123	1405	5	9.56
149	271	8	7.24
4156	318	3	25.96
1416	149	3	6.9
2596	135	3	8.97
1269	148	6	20.01
844	113	7	7.42
4766	117	3	8.91
119	1965	4	7
2322	134	5	18.85
679	144	6	11.51
6996	216	3	26.92
735	103	15	11.46
7212	103	3	6.68
1924	120	5	10.29
826	249	3	11.78
128	378	17	36.65
190	1425	3	13.45
105	5941	3	9.8
671	1165	4	30
103	763	15	22.69
2756	137	4	15.02
127	4850	3	12.49
403	343	4	14.89
12	2067	8	7.89
649	138	9	23.56
203	787	3	8.58
1352	140	5	13.45
101	4167	4	6.86
16	1150	4	8.3
979	116	7	9.1
1055	127	5	9.61
8	1112	8	13
128	2741	3	7.68
101	4099	4	6.86
59	1679	4	9.73
2696	400	3	22.7
110	2096	7	18.62
780	159	4	9
1102	147	4	8.56
600	164	7	20.93
260	589	3	10.14
109	800	9	9.77
2345	8	8	34.27
322	116	20	23.06
117	8	197	37.64
281	1227	3	14.8
134	1959	3	6.67
204	485	4	10.64
126	981	5	7.4
170	1336	4	14.94
795	225	3	10.41
739	12	25	40.68
2522	118	3	7.47
427	225	4	11.47
118	3919	5	22.98
57	2152	4	14.01
210	393	4	8.77
103	4274	3	6.68
288	224	9	31.57
5015	118	3	9.49
786	192	4	13.75
1487	12	11	9.06
177	208	7	6.98
6698	8	3	12.84
2050	154	3	10.64
397	562	3	12.7
217	883	3	10.15
3905	119	3	7.42
1231	733	15	191.4
172	747	4	10.63
172	6876	3	23.86
975	115	7	8.58
116	2507	4	9.06
4128	115	3	8.91
121	3464	4	14.24
175	2115	4	19.74
102	305	38	8.92
135	418	7	7.48
338	957	3	16.53
998	110	7	6.8
1477	57	4	8.19
12	1759	10	10.72
188	786	3	7.83
173	509	4	7.76
120	3732	3	7.55
1282	153	5	16.56
465	221	3	7.45
109	2216	4	9.2
117	2799	4	10.4
489	1083	17	199.74
104	5202	3	8
103	7231	3	6.68
593	286	8	45.46
344	251	5	14.93
1164	1063	4	34.08
259	3488	5	48.99
133	110	151	81.93
314	850	3	13.16
133	157	28	12.94
1574	101	10	8.56
434	221	3	7.17
157	702	4	8.1
12	1051	14	10.43
850	314	3	13.16
143	311	9	9.35
137	683	5	6.65
858	105	16	29.16
180	4721	3	19.76
317	5091	4	40.54
106	772	14	23.98
184	148	17	13.32
132	912	6	12.57
4237	103	4	8.9
211	120	24	11.22
323	153	8	12.38
2738	12	7	11.37
354	192	5	10.97
1142	114	6	7.6
