105	4536	4
40008	2649	7
141	6749	6
583	7883	1
102	5624	16
4103	2292	12
39759	1747	7
102	607	6
8	6861	14
538	1600	4
115	6839	9
193	762	24
20345	752	9
280	7726	9
9	9738	18
31547	4326	15
101	2066	26
941	5279	16
146	7161	19
103	1395	20
103	4820	2
202	299	6
2340	4159	17
9764	8409	7
415	1226	12
9	5418	9
11458	9122	8
121	7040	12
12	3902	8
16371	1702	3
4865	7530	17
39206	190	8
112	8860	11
7770	6184	26
101	6397	24
306	158	11
106	1454	30
2880	8168	34
17170	4426	8
10622	2929	13
902	5911	1
1873	4631	19
553	7710	35
421	1182	3
123	2983	2
3072	2725	7
143	6449	0
5051	1380	4
39922	7897	18
1082	1798	11
818	5724	5
21319	335	1
1487	6809	14
6898	7282	10
274	7748	8
135	3584	6
916	9327	1
5498	6524	22
12575	7245	12
14	5560	13
104	7696	13
111	3491	0
107	5001	6
1929	7407	1
28773	7786	0
1170	2312	20
900	7081	9
146	2512	5
113	8988	5
487	7722	22
10400	1766	21
2735	1893	2
10	4414	13
116	4221	23
358	6341	5
1895	9105	14
104	7604	7
2772	8654	1
3316	1006	6
42184	7714	13
6715	470	4
5389	6312	33
102	8593	11
1708	8316	6
3635	1011	11
255	6838	23
113	4569	2
122	3210	4
108	8138	11
14	5339	7
31855	8833	1
33407	3345	11
111	3940	0
118	888	5
3303	6662	9
882	7394	5
146	9682	7
41311	1933	28
14	7262	8
2225	1786	19
1905	4794	14
10889	6944	13
138	2922	13
15651	9281	32
3355	1318	0
12	1587	21
11469	3698	5
258	4682	4
33552	8777	8
604	1750	3
103	9937	3
8919	1085	6
14	9842	26
607	2895	8
700	6732	2
117	5073	1
103	5843	4
28266	9770	3
2922	9181	2
3822	3222	19
104	3605	3
13423	7378	26
8233	3702	0
2943	4784	4
14	4634	21
120	8974	12
5251	1350	1
21921	2747	2
101	9013	2
5106	2561	23
2183	2848	1
31129	5027	5
14	6681	12
137	9062	1
44517	8964	6
5920	8243	5
2056	8739	12
42467	5842	11
7800	9702	14
136	6348	6
14	6589	6
9933	6820	4
488	600	8
119	6200	8
235	9368	0
103	5082	6
12	9594	26
1719	9899	10
33319	7440	5
39353	1877	7
12	826	23
160	8388	12
8	6404	10
44541	9183	20
10649	7573	2
12001	8280	2
38124	5025	10
2231	6488	7
57	7411	21
12	3006	12
243	4331	14
26032	3162	19
4724	1506	5
44763	7988	13
104	8279	3
18930	9058	19
26686	3767	15
11996	6691	4
226	8270	4
7103	3726	20
38434	9530	12
14875	7788	2
103	9714	11
957	8629	13
40559	1433	5
14	8087	12
156	4647	3
43946	8115	10
23719	212	20
601	1686	30
125	2629	17
491	9267	13
14167	2854	14
28760	7757	0
14	1697	38
834	5564	5
1073	664	14
6665	4235	17
166	9567	10
14	3385	24
110	2155	6
105	1204	8
105	890	10
148	4383	10
6969	5753	15
476	3614	5
109	3208	11
12	3767	14
19321	6622	10
24431	3262	3
1229	8756	18
1486	2232	4
108	2182	5
32940	3974	6
905	984	4
27769	8001	20
271	533	3
239	2065	9
7174	1950	4
117	2837	8
904	4500	0
110	5765	5
18011	4523	15
103	6229	7
184	216	5
120	4801	5
833	598	19
14215	8777	10
6845	634	27
143	6289	0
2897	4783	19
17086	7087	1
2503	5310	2
110	3980	2
2310	6118	7
319	5064	27
153	7657	2
14	6256	8
19606	4002	9
151	7271	11
1230	9877	12
1686	3363	1
2808	7740	10
10	2320	8
20468	4405	3
103	5593	10
610	2755	15
152	4936	0
23555	5333	9
12	4766	13
111	2890	0
5927	2863	18
3464	2173	8
1952	4741	9
140	5900	0
15070	9926	6
102	3252	11
101	9526	14
101	1208	1
2485	9500	4
7393	3615	5
32036	1775	15
104	7005	7
247	4484	13
850	6869	9
3895	924	10
34952	827	9
11768	2925	16
697	1287	0
11537	5056	22
12	5876	5
30641	422	6
12144	3002	9
524	530	4
478	1082	2
122	7334	12
41347	987	23
282	4258	5
138	3658	9
471	9845	0
14	9253	39
3826	7332	25
101	9527	26
117	9559	8
3662	423	26
14	7195	20
113	7895	19
1548	9293	7
44085	9400	16
118	3639	2
42633	727	6
19466	4858	7
45410	6943	24
1787	8073	20
14	1224	34
111	3075	0
2698	4188	5
9579	9886	20
102	3123	9
45229	2122	5
5430	1147	0
45932	4413	15
22696	3216	12
11362	9845	6
117	2389	10
101	9649	12
14	27	17
1095	9862	2
40512	6957	25
13822	3953	17
12	318	29
105	6421	25
119	372	19
226	5036	1
14	7097	12
1887	3209	4
114	86	16
8	5195	13
121	8205	10
102	8632	13
18526	8033	8
14	2164	18
42382	5181	15
10	6385	14
108	4876	10
800	7602	2
101	8404	20
57	917	4
46373	8342	14
171	9193	2
40855	9245	12
121	4011	2
147	5296	16
113	1745	4
14	3900	6
5639	9621	10
164	4284	13
24775	7496	5
138	7881	17
7260	9572	7
1662	1802	7
12	3827	6
3056	5987	11
257	5184	0
608	933	7
6734	1331	19
32629	3539	4
14	7408	12
23260	5304	12
36530	5880	11
1084	7988	0
103	7606	9
16180	5735	31
174	7270	3
14	9871	41
530	2351	15
1839	1403	13
134	6757	18
178	1494	8
106	9800	1
2403	110	15
14	3901	18
9	9444	20
161	4641	5
14	9618	24
101	8275	22
21741	6468	6
102	7161	17
107	5514	10
953	6892	9
128	1820	8
19815	4468	9
889	5187	36
31378	6719	7
112	3347	5
18926	9290	20
107	7074	13
7275	5446	15
193	9053	17
135	3311	20
19793	5065	14
134	1002	3
4875	436	4
1695	564	31
1334	6784	0
102	2838	19
123	616	1
109	7148	23
41821	7587	15
222	6772	10
57	8730	31
108	1194	8
533	7459	0
103	3864	29
957	6966	15
9	9607	30
556	6091	2
105	6832	7
148	3867	5
468	9778	18
14	2195	11
126	1571	27
265	5906	1
14	1433	16
120	676	16
3569	8288	22
167	8601	0
213	6326	22
273	7628	13
351	1658	0
214	5756	1
107	9155	8
137	5128	1
388	7053	19
108	4522	5
2488	1668	0
169	6142	3
417	9722	8
245	9421	19
343	158	0
12	8848	11
12	763	24
3284	4141	20
5204	5540	20
162	4872	8
110	424	4
169	670	21
12455	817	8
163	2661	9
163	1674	14
3678	313	11
109	3690	12
30575	8028	0
13040	8725	10
14031	250	7
102	6331	22
116	1777	2
30166	7883	4
6464	2278	12
323	7956	7
20937	3172	1
108	1675	5
115	6939	8
4192	1838	0
868	5960	2
22105	4662	9
124	3119	14
26582	1692	17
709	7967	0
973	2647	13
2410	5969	7
10071	7029	12
109	5767	3
109	2561	16
114	9846	6
769	7694	7
14	5163	33
102	6129	15
105	4117	17
14	1310	18
504	8703	20
130	4798	8
11596	408	10
10750	9179	25
136	3755	11
1662	902	2
14	5942	16
22824	5529	11
741	7003	34
14	372	26
1841	8075	13
105	7090	2
14	5140	12
129	2653	0
106	3206	4
9	2532	19
14	7989	9
4734	4950	5
245	2569	5
101	7270	34
138	5027	17
132	9658	1
22052	7307	18
1237	3952	8
18274	5717	5
197	1212	0
188	9098	1
14891	4937	13
14	2771	9
31187	4866	13
113	830	11
148	4318	5
169	7390	18
6447	8743	19
12444	9752	3
10127	1970	9
12	3282	11
45888	7528	8
437	3387	8
14641	5649	11
210	5498	6
2868	6840	12
339	3283	10
14	5823	22
9234	3318	12
14	9917	17
10068	8111	0
12	8537	15
1496	1331	27
16697	6005	6
3237	2999	10
102	6358	24
45415	9573	10
44513	9851	3
3699	6208	27
372	6084	14
294	7316	21
362	2526	1
130	4470	24
4333	5846	1
16681	7127	3
12104	7245	36
20798	3160	1
939	8045	16
165	7157	15
104	5808	5
108	75	3
3557	8419	3
833	7445	5
1017	6839	10
104	4826	13
4874	530	8
31142	4078	9
130	4117	18
112	4959	3
114	6769	10
12	5202	10
9	1383	14
2911	4665	10
14	3797	27
117	5655	8
14	9140	19
101	2801	9
101	7347	3
102	7802	4
107	6861	6
118	8788	15
121	5358	6
2031	1252	8
14	7449	17
420	336	22
6737	6162	19
103	8535	8
141	8049	3
12	1012	8
107	4680	9
7997	7329	11
120	1286	8
639	6639	16
8447	6370	4
17637	2443	5
9	8196	11
14	8562	7
166	2289	9
12822	6457	6
4925	3820	2
255	3280	14
103	1488	5
173	3661	19
108	5418	1
8	4717	6
2746	706	14
3004	4744	6
321	9237	5
245	5429	3
2362	2111	8
12	3276	20
145	2631	11
136	3635	2
8496	4129	12
3135	4030	5
31372	7745	10
33324	5873	5
8154	4287	11
454	1479	6
27036	3444	20
3064	4075	1
459	4656	11
6253	5976	29
29891	732	11
101	8037	12
1031	2764	9
103	1892	20
101	6315	14
4259	8201	18
12	610	5
152	4664	0
12131	133	25
34670	4104	6
32164	5619	5
108	5599	6
146	2595	13
184	7245	28
103	9836	13
5165	7220	12
108	3509	11
4949	3449	22
521	923	34
1825	4470	1
3738	2524	23
11055	9103	33
105	5039	4
101	8939	6
143	6625	0
8	8285	6
26949	1421	5
29409	8583	10
21424	2031	2
737	23	14
103	4612	2
103	3943	13
215	360	22
31007	7432	3
9	9720	14
535	2292	10
115	1475	6
117	8394	2
14	4638	32
5289	7193	12
116	1354	3
102	7467	9
10804	8504	3
20874	4682	18
21945	6556	5
279	8980	5
128	6790	1
1858	7384	15
16	8055	6
104	9161	5
1534	7030	1
103	8611	27
105	967	4
1799	5063	18
884	3794	11
698	2198	0
14	142	13
14	1856	15
101	8162	14
722	6697	6
138	8569	29
132	4270	15
225	4598	1
128	6342	3
104	3341	19
650	6318	4
7844	5139	22
102	6749	36
5131	7081	18
287	3262	25
822	6451	6
8	6363	26
4483	6462	9
1452	7211	6
107	4063	21
14	3737	39
118	8452	22
111	3443	0
42286	1933	12
104	8426	13
111	4020	0
1328	6176	9
14	4193	15
869	9126	5
10189	123	12
115	203	16
105	8135	1
164	7789	12
40067	8947	8
685	854	13
39751	4458	27
18281	8722	8
45968	2876	3
14	3750	10
14	5131	7
983	3243	1
217	834	0
103	8833	7
33817	3016	8
123	927	3
3072	5343	12
1637	9762	5
15433	4980	12
489	43	14
144	2148	0
14	9478	16
113	4579	14
1446	9209	0
3752	18	1
614	2248	0
103	997	4
1129	555	11
16	805	32
849	4590	14
3037	2696	1
3682	4374	7
23902	6147	0
341	4620	11
32214	554	22
19038	4223	0
133	4839	5
14	3085	16
312	8932	3
110	6355	6
32168	6896	9
187	254	5
795	528	1
1281	338	1
384	3480	19
14	3560	12
239	3203	19
175	5085	0
6235	4443	16
103	6187	3
106	26	18
151	3318	13
215	7392	1
5732	3447	2
35664	8502	25
156	6194	14
145	9455	7
15645	423	9
12268	605	5
39614	8477	1
1196	7147	11
12	6121	11
7836	8775	7
238	293	2
1244	7451	18
376	14	11
291	7968	7
32533	4383	19
703	612	11
14	6281	14
31079	8296	15
3550	1536	9
10	9030	4
42428	8835	6
137	9784	1
103	2115	3
11603	8712	24
14	6508	18
105	365	10
36715	136	4
117	7373	14
6841	5797	14
12	7816	12
760	8232	17
371	7412	7
5321	181	0
107	8789	5
450	7517	37
41927	1685	6
29070	925	17
368	1074	0
105	1287	2
110	4981	1
1901	7506	15
101	8705	10
134	8945	16
287	5468	6
10277	5214	27
45903	3522	20
16274	2341	1
12	2699	16
135	4165	32
107	9791	13
12	5645	3
42649	3038	4
1422	5904	10
224	4937	9
254	495	2
571	1138	8
220	3948	3
2325	1997	10
107	9501	17
14	9109	33
293	6276	4
506	1001	14
2658	4507	13
148	7812	7
14	9442	24
122	4151	15
1024	4464	21
37781	882	16
330	3033	18
2277	1657	6
25504	8207	2
2075	229	20
103	7459	21
14	6734	14
2038	5159	16
25913	4884	7
209	7306	0
115	453	20
11017	7953	6
103	9987	6
101	4998	10
40741	2255	7
12271	8994	13
14	480	18
661	6740	24
106	9140	4
109	5559	1
245	5433	2
14	580	24
42805	7445	8
14	7874	11
1760	7162	15
169	6310	4
101	6124	2
319	6839	3
33188	1032	6
8	479	8
243	7164	6
110	543	4
155	5563	10
171	3993	5
142	4867	4
127	4018	18
5040	1152	19
4202	3144	0
33830	9319	1
5599	8061	1
30142	8592	5
4264	5174	0
102	7463	8
11188	567	3
205	9325	36
14	4942	6
120	8794	31
101	205	2
42603	8572	7
348	1420	9
545	576	18
59	3995	33
148	3725	8
103	7911	4
121	3934	5
12	4289	4
1582	2947	3
34038	3676	18
2852	8175	6
145	3330	10
104	6822	4
1512	1088	0
1836	4270	1
4183	1578	0
117	1315	16
57	6895	18
113	9152	4
102	2689	10
104	9156	16
13	6296	10
9441	6494	4
101	7242	5
795	9841	1
14	5476	12
233	3008	9
115	1801	19
4574	4131	17
14	7298	9
135	3029	5
37627	353	6
30021	8143	16
129	2538	0
16260	9638	15
144	1993	0
21334	3823	22
108	6035	5
102	1193	13
138	8691	10
124	2601	35
17155	9768	11
104	6688	18
101	1924	2
14	1419	14
31636	6323	11
12997	7786	15
103	5441	3
139	5018	7
128	5858	5
38163	9736	1
5450	7356	13
14	7721	19
110	4543	20
108	8188	6
445	4342	22
1535	6872	14
12335	4438	5
615	2820	13
1229	7684	7
207	3097	23
2447	7177	10
16440	208	26
387	9397	14
18776	8550	13
22317	6120	16
3111	9733	11
14	8665	34
5637	2202	9
107	244	3
39013	5104	9
12	3115	13
12	8522	5
12	9860	7
19455	4818	10
123	1564	22
31736	7751	5
7290	2773	27
8	5330	16
2870	6793	6
101	8616	21
276	3092	29
17451	3107	3
159	7090	10
752	957	10
330	3449	15
37808	3247	7
105	6540	4
8895	7982	1
10031	7652	15
42666	9819	14
201	3634	0
295	8391	1
102	2959	14
528	9247	22
2001	5797	7
114	299	5
5762	9657	27
188	1552	2
1910	9706	23
101	2025	12
383	1285	15
1279	407	24
120	2554	5
9931	6356	5
101	4523	6
12	1933	10
25710	150	8
145	8557	6
14	3427	15
115	2670	6
338	104	21
17199	9089	35
151	3935	18
14	2888	17
3236	1739	9
