112	7736	3	9.8
995	113	10	8.71
106	3431	5	9.24
506	45	6	7.22
607	576	3	14.3
1157	7	14	6.7
137	5470	3	13.25
2305	2	3	11.16
5810	113	4	12.75
7	2628	7	10.26
880	214	7	36.27
132	2160	4	9.15
7	2560	5	7.33
688	104	18	10.61
232	142	12	9.62
7828	108	3	8.53
354	473	3	9.94
104	6569	3	6.74
105	5922	4	9.28
420	264	3	6.83
313	335	3	7.09
133	3213	3	8.36
6394	242	3	28.5
536	10	34	203.74
1407	109	9	11.82
480	1554	4	27.3
113	6692	3	9.56
793	726	15	152.75
577	1111	3	17.9
2772	134	3	7.62
216	602	3	7.52
386	310	3	7.54
585	300	3	10.2
264	424	3	6.94
123	1656	8	21.02
108	6391	3	8.53
195	1256	10	62.95
102	429	29	7.79
1280	102	13	11.22
7958	105	3	6.96
713	12	20	8.8
6523	107	3	8.55
118	921	10	16.2
1016	117	7	6.77
102	532	27	13.22
107	7950	3	8.55
3504	12	6	7.22
101	815	21	9.3
394	501	3	10.64
535	12	29	7.6
147	143	29	11.76
1234	101	16	8.76
901	802	3	18.6
16	3478	3	8.17
5889	132	3	11.21
312	101	54	7.77
1521	161	3	7.79
103	5328	4	7.67
604	112	14	8.39
2170	101	10	8.95
1150	105	12	9.46
623	1828	3	21.51
113	7457	3	9.56
170	4814	3	18.85
112	3012	5	8.83
1384	384	3	17.07
101	607	27	6.64
505	422	3	11.37
1746	109	8	11.57
1209	123	7	11.65
102	1194	13	7.46
2106	171	3	12.45
105	6220	3	6.96
1019	143	4	7.41
138	838	10	28.95
963	101	20	8.59
229	543	3	7.1
2957	117	4	7.51
189	198	16	37.81
2520	1573	3	28.68
154	152	24	17.61
136	314	10	8.08
105	6372	3	6.96
179	679	4	9.67
195	415	5	11.64
170	405	9	24.34
117	5888	3	7.95
112	6249	3	9.8
2200	170	4	18.94
1707	5	3	16.24
1063	137	5	8.55
106	4332	4	6.83
250	138	12	9.19
1651	125	4	6.82
112	147	93	7.52
850	172	4	10.19
520	286	3	8.85
693	622	3	15.43
787	448	3	14.36
123	4226	3	7.66
1015	390	3	15.11
2036	262	3	15.75
125	113	218	7.18
410	1112	3	16.26
223	740	3	9.46
185	529	4	8.49
129	4686	4	15.32
592	110	17	9.02
125	6224	3	14.34
556	125	11	12.6
176	381	7	17.33
12	608	29	16.91
151	138	38	21.6
1089	191	3	9.87
316	7	61	57.19
2282	108	7	14.43
115	1193	7	6.72
172	1702	3	9.59
105	4895	3	6.96
131	1262	5	7.36
6835	9	3	11.24
185	129	36	32.22
1321	113	10	15.08
1652	732	3	21.61
108	4145	4	6.92
109	118	325	14.59
102	3682	5	9.05
389	744	3	13.36
123	2489	4	7.3
107	1872	9	16.34
2051	132	4	7.41
110	2309	6	8.79
4721	8	3	7.12
107	8035	3	8.55
7874	107	3	8.55
1083	971	3	20.3
2160	130	4	8.92
112	2862	7	17.29
2170	341	5	38.13
215	1483	3	12.18
114	7916	3	10.63
757	144	6	11.3
1203	146	4	8.41
373	150	7	8.94
111	4448	4	8.11
337	198	5	9.34
116	5422	3	8.06
345	112	27	19.36
5162	109	4	11.4
1111	244	3	11.88
118	2082	6	13.67
605	628	3	14.64
132	43	6	7.82
12	3146	7	8.42
269	667	4	15.02
110	3642	5	9.03
251	213	9	24.37
117	395	14	7.3
