473	101	5	4.72
378	1158	10	136.88
415	834	5	57.2
133	325	8	54.73
1246	358	17	265.63
132	2136	4	35.71
431	158	3	19.73
7348	110	4	43.56
2177	14	4	9.74
109	1538	5	34.31
296	839	24	368.55
104	1071	3	10.95
378	519	5	52.09
2649	101	6	26.63
1089	2	3	11.07
234	4313	3	37.89
104	665	6	25.09
115	4381	4	39.25
162	107	12	43.78
102	1132	5	14.13
2	1804	3	13.9
116	204	7	30.54
213	14	19	23.41
200	8	4	5.29
130	116	5	8.27
2514	102	10	66.01
867	487	3	32.04
101	2426	3	7.6
411	837	3	30.9
7670	1276	3	55.86
1323	124	6	51.15
6281	102	4	29.06
1906	106	7	51.6
288	2	7	20.63
245	113	6	24.86
103	1227	4	15.56
360	173	3	19.64
714	101	5	7.42
4602	3507	5	100.19
5688	103	5	43.98
488	107	4	16.6
8	691	3	9.31
385	592	3	28.68
637	14	7	10.13
1021	236	4	40.21
476	3269	4	56.64
101	127	90	197.14
10507	2145	3	59.28
1994	102	12	80.2
608	14	8	13.08
102	1642	3	7.43
151	2365	4	40.56
104	310	4	8.26
101	3849	3	10.63
1183	101	5	11.29
584	10275	3	51.95
891	101	4	5.83
2251	101	5	17.38
1437	109	5	32.93
190	963	3	25.96
5649	102	4	24.11
4950	14	4	19.31
154	102	12	7.29
16	13	10	23.45
2585	14	3	6.64
101	1299	3	4.51
101	530	7	11.77
102	4437	4	21.53
195	1198	8	91.41
137	179	5	22.76
101	543	6	8.49
101	440	5	4.41
174	1376	3	27.08
109	814	3	13.6
6549	112	3	29.2
254	8503	3	46.74
3814	788	7	125.88
1082	587	3	34.43
421	1469	5	63.08
819	14	5	6.28
133	3366	3	28.03
101	1302	4	8.08
254	2127	7	93.11
3142	117	9	106.76
4129	101	3	10.63
12	123	4	5.23
101	1559	4	9.42
104	207	8	19.04
101	1507	4	8.94
102	1727	4	12.25
111	253	3	8.18
216	103	13	38.02
103	871	5	18.65
349	1270	4	45.33
4484	112	3	25.4
5756	110	5	54.46
101	2985	3	8.88
2713	124	3	25.19
2442	14	4	10.49
124	1449	3	21.59
1031	5193	3	48.23
1129	9	3	12.42
1277	102	10	45.47
101	288	16	32.74
7611	103	3	21.91
103	1842	3	12.11
143	253	3	14.54
2718	105	3	18.01
183	932	17	219.85
305	402	3	25.18
1562	101	3	5.41
107	2006	4	27.08
105	251	5	13.04
110	1411	3	16.58
157	116	4	9.82
7273	102	3	17.35
105	167	11	31.87
1445	102	3	6.7
207	6048	3	40.53
101	798	7	16
518	127	11	90.31
1568	201	3	29.39
102	1149	3	5.53
102	1353	4	10.74
2373	14	3	6.07
175	152	6	33.49
1058	227	11	137.82
4659	260	3	38.64
2988	107	3	20.88
155	3044	3	30.61
102	3915	3	12.45
246	107	5	16.18
101	5614	3	13.31
645	159	11	112.29
374	101	6	5.35
125	135	4	8.21
1960	14	3	5.11
2478	102	3	9.33
383	9	6	21.6
434	489	3	28.31
3169	14	4	13.52
102	129	28	22.31
525	102	4	4.83
117	131	21	90.88
101	875	8	21.65
8	452	4	11.84
375	189	6	50.62
1286	14	4	6.15
116	2983	3	24.05
127	749	4	26.61
121	217	6	27.84
1356	216	3	29.32
116	230	6	26.83
116	290	5	22.92
645	440	4	42.5
124	2029	3	23.37
109	481	13	87.61
146	113	11	38.51
1807	101	5	15.58
113	205	4	11.45
105	176	6	12.07
102	512	9	23.52
105	119	14	18.33
204	339	7	61.41
482	2394	4	53.5
117	150	12	50.58
101	1004	10	34.76
