378	1158	10	79.58
415	834	4	21.43
1138	135	4	8.96
326	109	16	16.54
1831	117	5	12.31
407	468	3	11.61
108	2140	4	7.51
155	1334	3	9.97
1446	288	6	38.87
326	241	4	9.64
426	195	10	41.81
102	113	289	9.07
2293	140	3	9.29
3676	111	3	8.32
203	140	8	6.93
908	175	3	7.64
167	168	8	7.88
103	7746	3	9.26
1286	1365	3	21.92
177	695	3	6.68
133	325	9	13.38
264	324	4	9.85
101	4303	6	8.29
1246	358	17	163.05
132	2136	4	12.46
9525	124	3	23.34
152	176	11	15.71
4952	12	3	14.25
2705	133	6	28.14
7348	110	4	20.03
131	1984	3	6.83
815	9	17	36.94
218	529	4	12.04
1500	165	3	10.23
111	3619	3	8.32
109	261	28	44.85
495	1279	3	16.81
494	434	5	23.32
9580	104	3	10.87
118	4405	3	9.86
109	142	38	15.07
830	127	11	37.98
109	6323	3	10.72
153	956	3	6.74
164	1154	3	9.2
114	846	17	62.17
110	4064	4	10.98
590	102	24	10.55
119	1536	4	6.77
1882	8	6	8.43
3443	118	3	8.72
179	162	7	6.88
424	830	11	83.3
179	106	27	8.67
541	165	4	8.49
101	5681	5	6.91
6152	4832	4	62.95
7326	9	3	8.37
272	514	3	8.49
102	5717	4	7.36
123	3305	3	9
1573	1866	13	183.32
161	1556	3	11.07
194	203	5	6.78
109	1538	6	10.63
296	839	28	295.12
184	803	4	12.98
106	226	21	8.37
546	692	3	13.81
106	294	39	84.65
1022	2563	8	89.53
323	422	3	9.38
2	5327	3	9.16
329	278	3	6.79
1215	641	5	37.07
378	519	6	31.06
4515	109	4	12.77
468	138	5	6.81
10275	227	3	27.91
221	175	6	8.21
1426	7670	3	38.45
2	5431	3	9.16
1537	132	4	9.52
16	852	12	28.47
145	115	29	17.37
4832	903	4	40.64
127	890	12	47.62
572	593	5	28.49
1285	109	5	7.08
3524	336	8	82.4
1152	275	3	12.21
102	1389	17	24.59
317	2008	5	33.85
1849	288	4	23.78
2649	101	9	7.33
143	1838	3	8.88
234	4313	3	20.23
174	832	3	7.39
168	191	7	8.45
104	665	15	14.53
181	387	4	7.49
490	288	4	14.47
9	1701	6	9.11
462	105	12	10.1
1913	140	3	8.24
2814	195	6	40.21
176	1609	4	16.38
5771	7095	3	43.44
1426	1151	17	222.62
812	126	19	88.77
3321	4036	6	86.28
144	638	5	11.17
383	463	3	9.97
5772	309	3	23.75
3984	8178	3	45.11
670	1078	3	17.64
347	370	3	8.74
1432	403	5	32.35
2324	120	3	7.74
102	7260	4	7.36
5856	2	3	9.16
115	4381	4	15.68
4923	2	3	7.72
162	107	29	12.61
969	2	7	10.02
157	1551	3	9.57
5107	1559	3	32.5
162	163	8	6.91
208	1124	3	10.57
890	142	11	49.78
140	812	7	19.96
2311	169	3	13.09
119	1161	4	7.22
2	1804	5	9.11
185	190	10	20.74
116	204	16	12.24
208	1176	3	11.18
195	738	11	63.62
300	3524	3	19.38
4295	110	4	12.73
1281	106	8	11.59
116	152	21	11.04
136	2279	3	8.87
104	4569	5	13.08
352	1099	3	14.28
1384	3842	7	91.64
147	1841	7	34.74
4988	2465	5	70.85
2905	139	3	11.37
6018	104	3	6.73
158	562	4	8.29
2514	102	11	20.24
1151	1520	17	230.34
997	3038	3	25.15
807	165	3	6.79
678	312	3	11.3
352	1726	3	16.72
